filename,true_label,teacher_pred,kd_pred,baseline_pred,teacher_correct,kd_correct,baseline_correct,js_teacher_kd,js_teacher_baseline,spearman_teacher_kd,spearman_teacher_baseline,ssim_teacher_kd,ssim_teacher_baseline,miou_teacher_kd,miou_teacher_baseline
cassette_player_0017.npz,2,2,2,2,1,1,1,0.11043782716756989,0.13991062638496893,0.32438775510204076,0.2983673469387755,0.9600281386490277,0.9345475348247255,0.44447195094432085,0.4487830797211523
cassette_player_0018.npz,2,2,2,2,1,1,1,0.10696167816645162,0.10066628214554528,0.8569387755102039,0.8668367346938776,0.9677593862825531,0.9711570351117091,0.6616016402102433,0.6595720165682055
cassette_player_0019.npz,2,2,2,2,1,1,1,0.09284467383357344,0.08321534988104752,0.6403061224489796,0.6815306122448979,0.9698971900249412,0.9774077567129879,0.5732501240236039,0.5785881231976772
cassette_player_0020.npz,2,2,2,2,1,1,1,0.11456696727519536,0.11378468667366919,0.9011224489795918,0.8597668310662694,0.9591521426014902,0.9641422194407382,0.7326401443772076,0.6665245714471847
cassette_player_0021.npz,2,2,2,2,1,1,1,0.11177441743403829,0.11949073628998305,0.8797959183673468,0.7561224489795918,0.9588121591599511,0.947938545464678,0.6651347642142887,0.5811853820399205
cassette_player_0022.npz,2,2,2,2,1,1,1,0.11718376737124961,0.15169533890388864,0.804765427951354,0.7337755102040816,0.9539981686006797,0.9175456165026259,0.6132745208871369,0.5834037426435129
cassette_player_0023.npz,2,2,2,2,1,1,1,0.11056094927275785,0.08700588734322097,0.9391836734693877,0.9380612244897958,0.9788310823058933,0.9848623335357722,0.7482123335700556,0.761240751327688
cassette_player_0024.npz,2,2,2,2,1,1,1,0.1047760381283893,0.14187021685477486,0.6271428571428571,0.5218367346938775,0.9619303986583017,0.9320306665469039,0.5654056043849119,0.5309150246116386
cassette_player_0025.npz,2,2,2,2,1,1,1,0.10255767526794578,0.08405917423036582,0.7111224489795918,0.8098979591836734,0.9666574942433627,0.9759812804902375,0.5817834373999882,0.6325044357852013
cassette_player_0026.npz,2,2,2,2,1,1,1,0.15027105570420887,0.14544348436029178,0.8229591836734692,0.8637755102040815,0.9237949136217365,0.9258782526677262,0.6628863119241399,0.6771358208400187
cassette_player_0027.npz,2,2,2,2,1,1,1,0.10131382233208956,0.12238126239986463,0.8660204081632652,0.7667346938775509,0.9732359156166699,0.963605634872166,0.7294338421357193,0.5931881571017664
cassette_player_0028.npz,2,2,2,2,1,1,1,0.11396255846024081,0.13863418502056735,0.9451020408163264,0.9272448979591836,0.9690913688447451,0.9631423974026826,0.8205340769539976,0.8271820252146269
cassette_player_0029.npz,2,2,2,2,1,1,1,0.1117428102220675,0.10096441976960827,0.7422448979591836,0.7963265306122448,0.9635810361151119,0.9735353582968825,0.6106439062506375,0.7304381322756518
cassette_player_0030.npz,2,2,2,2,1,1,1,0.13070186464871372,0.14934086063033136,0.7018367346938774,0.48316326530612236,0.9495219199831167,0.9298560268740308,0.5789751997037618,0.4925560251786276
cassette_player_0031.npz,2,2,2,2,1,1,1,0.1342468430975777,0.1328371113398647,0.8731632653061223,0.873469387755102,0.9585534270512419,0.9640358221060298,0.6845319112270201,0.7013801227291264
cassette_player_0032.npz,2,2,2,2,1,1,1,0.12697250032631716,0.14719913340179022,0.7827551020408162,0.7643877551020407,0.9546265912228411,0.9347441675613098,0.6345337109982302,0.6087966881185132
cassette_player_0033.npz,2,2,2,2,1,1,1,0.07895811359428626,0.11233841908135175,0.9673469387755103,0.9218367346938774,0.990276649322806,0.9769422714849687,0.8540854481942445,0.7660994174767495
cassette_player_0034.npz,2,2,2,2,1,1,1,0.13288334539391786,0.144097767206642,0.9354015764597856,0.9143790230285489,0.9767212218938347,0.9765567532171119,0.8535985263814645,0.7885730262607467
cassette_player_0035.npz,2,2,2,2,1,1,1,0.11168578887294976,0.08700893362781766,0.9154081632653059,0.9426530612244897,0.9679800754011022,0.9784209008086,0.750425959372753,0.8057207516237671
cassette_player_0036.npz,2,2,2,7,1,1,0,0.13794127892809577,0.2514906042163972,0.7310204081632653,0.5391836734693877,0.9554630197311288,0.7874275391143036,0.6485256283815067,0.4898345886828333
cassette_player_0037.npz,2,2,2,2,1,1,1,0.12475889191612363,0.14957466356098562,0.7643877551020407,0.7496938775510203,0.9491302404685038,0.9284656866996116,0.5920513774389281,0.5778616260128078
cassette_player_0038.npz,2,2,2,2,1,1,1,0.10598819550702365,0.07663401476261478,0.8240816326530612,0.8654081632653061,0.9621380183205481,0.9794819091921774,0.6227623072440568,0.6586027341931958
cassette_player_0039.npz,2,2,2,2,1,1,1,0.1041737393294044,0.13396854773129685,0.811938775510204,0.6231632653061223,0.965785841354766,0.9426164592609863,0.5997968568623792,0.5168254620447035
cassette_player_0040.npz,2,2,2,2,1,1,1,0.06976587603230658,0.14180956412928297,0.9783510965361756,0.9343239748805444,0.9879751072064415,0.9706195296311355,0.833233401465042,0.7663036750741257
cassette_player_0041.npz,2,2,2,2,1,1,1,0.10373388097390596,0.13904610332169381,0.6846938775510203,0.5592857142857143,0.966074938528961,0.9348449444762658,0.5923488954044673,0.5045731597341332
cassette_player_0042.npz,2,2,2,2,1,1,1,0.0867507848080345,0.07792318155723917,0.7514285714285713,0.8430612244897958,0.9738525383850596,0.9826327173177564,0.6210511521167192,0.7372188056833407
cassette_player_0043.npz,2,2,2,2,1,1,1,0.09979387205904316,0.12953442233598902,0.8874489795918368,0.8885714285714286,0.9784473126623867,0.967017122215209,0.7111419276042594,0.7127372272183139
cassette_player_0044.npz,2,2,2,2,1,1,1,0.07684089511888584,0.06916732216518193,0.8608163265306122,0.8136734693877551,0.97771350401881,0.9837081053714061,0.6608341462150659,0.6200571484286089
cassette_player_0045.npz,2,2,2,2,1,1,1,0.11659363758032786,0.1249828544857824,0.8537755102040816,0.8322448979591835,0.9550899218566792,0.9498198264992741,0.6421008495053518,0.6282505246809128
cassette_player_0046.npz,2,2,2,2,1,1,1,0.10384735163198826,0.15850419014625533,0.9268367346938775,0.8228571428571428,0.9676048113077231,0.9522222701131103,0.8558905517748143,0.7497870360909458
cassette_player_0047.npz,2,2,2,2,1,1,1,0.08526093082502526,0.14787180093562585,0.961530612244898,0.7993877551020407,0.986417768218707,0.955754725437454,0.777905032995769,0.6257735343043608
cassette_player_0048.npz,2,2,2,2,1,1,1,0.1334249151604967,0.15113822880194336,0.9063265306122448,0.8463265306122448,0.9390989892146885,0.9239041141898132,0.6904083078868525,0.6479134649240867
cassette_player_0049.npz,2,2,2,2,1,1,1,0.10981117299744522,0.10200735275314299,0.8948979591836733,0.9093877551020407,0.9696043426017921,0.9731779436088309,0.755193868549169,0.7465563651690236
cassette_player_0050.npz,2,2,2,2,1,1,1,0.08235592682565387,0.08433069749024617,0.9092857142857141,0.8976530612244897,0.9797248166785384,0.9775643301452043,0.6954615176122875,0.6970334100077082
cassette_player_0051.npz,2,2,2,2,1,1,1,0.06451981369834857,0.09827388239732722,0.943877551020408,0.8929591836734694,0.9874877328624238,0.9750766959407985,0.7462724054503108,0.6919065494410966
cassette_player_0052.npz,2,2,2,2,1,1,1,0.08706998480210744,0.10178713413912321,0.9459183673469387,0.916530612244898,0.978193624093756,0.9702371395866841,0.7802195046313359,0.731045299138891
cassette_player_0053.npz,2,2,2,2,1,1,1,0.13433774477436602,0.10685218307336589,0.9205102040816326,0.8898979591836734,0.9447755514743299,0.9694331752136447,0.7190835930230722,0.6811652658845148
cassette_player_0054.npz,2,2,2,2,1,1,1,0.12674926291242472,0.1531408185171924,0.8940708282090533,0.8552913607145389,0.9747296044873667,0.9554791798511181,0.7359819919344018,0.6965462460952563
cassette_player_0055.npz,2,2,2,2,1,1,1,0.0946138741776955,0.10172958278690691,0.8025510204081632,0.8081632653061224,0.9690693403868518,0.9693180693078287,0.6008293999232805,0.5982204402568457
cassette_player_0056.npz,2,2,2,2,1,1,1,0.19431640511164344,0.2314931072008489,0.8101073030962391,0.7200613495573756,0.9076491078928717,0.8968945105898838,0.6103270779709555,0.5929572189742992
cassette_player_0057.npz,2,2,2,2,1,1,1,0.1077928732880694,0.09603447985009157,0.630408163265306,0.6902040816326529,0.9596823141428283,0.9727277430339901,0.6128123345018464,0.6506429861367465
cassette_player_0058.npz,2,2,2,2,1,1,1,0.15859044004890213,0.15980980516060903,0.8362244897959182,0.8359183673469387,0.9650765594320957,0.9696188837368331,0.7046992790032187,0.7210630226669219
cassette_player_0059.npz,2,2,2,2,1,1,1,0.12987920985419868,0.14904223970516509,0.7308163265306121,0.5557142857142857,0.9447004182921181,0.9326966911319575,0.5666166996950084,0.5274649212019662
cassette_player_0060.npz,2,2,2,2,1,1,1,0.10611181572913098,0.09514804182504218,0.8586734693877551,0.892142857142857,0.9633409567037893,0.9709107176814475,0.6944715989547188,0.6906136992107237
cassette_player_0061.npz,2,2,2,2,1,1,1,0.08233891336539548,0.14430604254081658,0.9640122678323323,0.9326417372280823,0.9849010720676545,0.9699017278282478,0.7687109767107269,0.718001736199492
cassette_player_0062.npz,2,2,2,2,1,1,1,0.0933718595487265,0.09614216066397649,0.7725510204081631,0.7876530612244897,0.9736404870911057,0.9705823023343658,0.6935170684860216,0.652950916175554
cassette_player_0063.npz,2,2,2,2,1,1,1,0.06455605668856634,0.13165170752020547,0.9,0.6737755102040817,0.9856907560646286,0.9365218918666149,0.6871584028181404,0.5431737183176011
cassette_player_0064.npz,2,2,2,2,1,1,1,0.09430282148087489,0.11914672352546007,0.7283673469387754,0.7274489795918366,0.9731630081637413,0.9537109355712051,0.5823607870309502,0.6279261553985739
cassette_player_0065.npz,2,2,2,2,1,1,1,0.14388973617511594,0.1574185831964137,0.6830612244897959,0.6631632653061224,0.9312361287311374,0.917488456890419,0.6093749757265162,0.6046848794371927
cassette_player_0066.npz,2,2,2,2,1,1,1,0.1253058689327116,0.11530446087645606,0.6445918367346938,0.7527551020408163,0.9506313071251518,0.9576011930231021,0.5366143167962557,0.5813599617308699
cassette_player_0067.npz,2,2,2,2,1,1,1,0.1275989853750829,0.10933927886189981,0.8431337536864342,0.9230926557212185,0.9492862539049504,0.9764115526060437,0.6521337060193195,0.8008623836860276
cassette_player_0068.npz,2,2,2,2,1,1,1,0.10272740209827098,0.09213901418417873,0.8784693877551019,0.8245918367346938,0.9640199717083003,0.9687451739293421,0.6804591283816834,0.6720995263967271
cassette_player_0069.npz,2,2,2,2,1,1,1,0.1482371789495214,0.16556934990446248,0.833673469387755,0.7772448979591836,0.9354476496918367,0.9272041284630411,0.6248803697610981,0.6067338919283056
cassette_player_0070.npz,2,2,2,2,1,1,1,0.10789185990794055,0.10220074952218594,0.9163179964032747,0.9272448979591836,0.9671976865767512,0.969184830465434,0.7218175019567391,0.7317468096253263
cassette_player_0071.npz,2,2,2,2,1,1,1,0.11683402305122792,0.1175494132711596,0.8693877551020407,0.8599999999999998,0.9706271358172399,0.9723973195176651,0.6807848996022888,0.6694843281603391
cassette_player_0072.npz,2,2,2,2,1,1,1,0.12107160627320739,0.13104216673394484,0.9361224489795918,0.9255102040816325,0.9763986727097983,0.962883684537402,0.7929561520210375,0.746200454215742
cassette_player_0073.npz,2,5,5,5,0,0,0,0.12310948961929502,0.13910600454791885,0.8743877551020407,0.8952954429720378,0.9749977484757986,0.9774169308349915,0.7644986462947597,0.7567396346189036
cassette_player_0074.npz,2,2,2,2,1,1,1,0.14981091696923524,0.22136049532895918,0.8838490780702026,0.7447683845626177,0.9685807284024542,0.9581258048296267,0.7254177764761217,0.6923008223820654
cassette_player_0075.npz,2,2,2,2,1,1,1,0.11393630190994403,0.12346139670610345,0.5341836734693878,0.3794897959183673,0.9562387605905136,0.9524170570302498,0.5559134886537646,0.5149730860091142
cassette_player_0076.npz,2,2,2,2,1,1,1,0.14489002345837168,0.1341470964928488,0.869103803951269,0.9119620401447094,0.955885067769325,0.9475222961880667,0.6712135922843178,0.7077210018443709
cassette_player_0077.npz,2,2,2,2,1,1,1,0.14282091485865897,0.17557918534685682,0.4470408163265306,0.16724489795918365,0.931639073306343,0.8979257121143558,0.4567802181200961,0.4156620803631038
cassette_player_0078.npz,2,5,5,5,0,0,0,0.17181507727947415,0.15166163797749468,0.8690904477556005,0.8646138934929084,0.9486188566977443,0.9635784195318763,0.7254898351456346,0.7294253445397144
cassette_player_0079.npz,2,2,2,2,1,1,1,0.11982381297050917,0.15204616457164297,0.8639877560707978,0.8205939424299734,0.9647677568835163,0.953296598859914,0.7038259326399277,0.6672358099037898
cassette_player_0080.npz,2,2,2,2,1,1,1,0.0870770143407105,0.11747649428856002,0.8815306122448979,0.7894897959183673,0.9743741562245154,0.9547250356633896,0.6810424168754403,0.5951853000133397
cassette_player_0081.npz,2,2,2,2,1,1,1,0.11448866670105134,0.12172667479159315,0.8339795918367345,0.8224489795918366,0.9598896277637456,0.9486571852367878,0.7072343702632141,0.6788362135795702
cassette_player_0082.npz,2,2,3,2,1,0,1,0.3400193431627483,0.3448189178810285,0.431541805444305,0.7738306223847214,0.877717114956877,0.7839661990299632,0.5711581768217326,0.6685628448228224
cassette_player_0083.npz,2,2,2,2,1,1,1,0.11373863892061285,0.13875438667721915,0.5954081632653061,0.5959183673469387,0.9521067704330836,0.9416232453408128,0.5345817045544232,0.5462598588789644
cassette_player_0084.npz,2,2,2,2,1,1,1,0.08946289015742566,0.1157018547477167,0.9447959183673468,0.8866326530612243,0.9774503059655153,0.9584737983790942,0.7437412629129454,0.6648926894837426
cassette_player_0085.npz,2,2,2,2,1,1,1,0.1044164108410207,0.15513819472356657,0.9341507623937817,0.887798236406124,0.9788996569312196,0.9485863200613434,0.7199816375029977,0.6550414438063779
cassette_player_0086.npz,2,2,2,2,1,1,1,0.11902672531136142,0.1492749347706103,0.7840816326530611,0.6796938775510202,0.9500652124156331,0.9280141434102126,0.6260774682268794,0.5987432814812952
cassette_player_0087.npz,2,2,2,2,1,1,1,0.15095724571766672,0.13868261248495947,0.21020408163265303,0.25785714285714284,0.924729167674718,0.9307124822581063,0.4362535044473303,0.44442816780221234
cassette_player_0088.npz,2,2,2,2,1,1,1,0.14122316955632436,0.13157386231591126,0.8030612244897958,0.8031632653061224,0.9423589010151915,0.9494003835173291,0.6266050443185476,0.6219608405439359
cassette_player_0089.npz,2,2,2,2,1,1,1,0.15472628119524987,0.1335762609010698,0.9330612244897959,0.9304829207854463,0.9593781112350696,0.9733602143041287,0.7586607651661242,0.7703354096642189
cassette_player_0090.npz,2,2,2,2,1,1,1,0.11461359405143014,0.13128362850973554,0.7397959183673468,0.6623469387755102,0.9622819532143,0.9476749590025114,0.6407686543226878,0.547624600756182
cassette_player_0091.npz,2,2,2,2,1,1,1,0.13056024495170634,0.12001492533112733,0.8970408163265304,0.9057142857142857,0.9646595700622983,0.9661404818689765,0.7281550583803365,0.7185084185621403
cassette_player_0092.npz,2,2,2,2,1,1,1,0.1228723421967791,0.19231761825247592,0.9286971609440529,0.8643990043287038,0.9756256971597057,0.9398096774191427,0.7756817045712755,0.6934793687421951
cassette_player_0093.npz,2,2,2,2,1,1,1,0.1370898041668798,0.24350989189518418,0.9265502977881661,0.7888367673966615,0.9794611186572081,0.940838894176789,0.7834783148196729,0.7553132377475308
cassette_player_0094.npz,2,2,2,2,1,1,1,0.08276439635397241,0.10459756740147673,0.9289795918367346,0.8378571428571429,0.9855481612512537,0.9758002126021261,0.7539724360591393,0.6460612537154167
cassette_player_0095.npz,2,2,2,2,1,1,1,0.1396709914301055,0.11679847550316179,0.5515306122448979,0.715,0.9401244715549752,0.9637816345530171,0.5282520455578721,0.6055211155757177
cassette_player_0096.npz,2,2,2,2,1,1,1,0.1409020973409175,0.16622372407579533,0.28846938775510195,0.40295918367346933,0.9325249334505671,0.9020853593892638,0.44167586827160443,0.4582517517293104
cassette_player_0097.npz,2,2,2,2,1,1,1,0.09666537416200635,0.12793880237800676,0.7422448979591836,0.7097959183673468,0.971536538915317,0.948755318343693,0.5849638343857965,0.5661248589696568
cassette_player_0098.npz,2,2,2,2,1,1,1,0.07036749625168047,0.07048827255234631,0.9509183673469387,0.9574489795918366,0.9894279292716808,0.9875399742989637,0.8288589135012562,0.8603004263331538
cassette_player_0099.npz,2,2,2,2,1,1,1,0.11173945563005314,0.1612404813086429,0.646938775510204,0.5335714285714286,0.9582633489074753,0.9087689718738352,0.5411078745729805,0.5016972265774325
cassette_player_0100.npz,2,2,2,2,1,1,1,0.09684753458407054,0.09746232478808795,0.8842857142857141,0.8863265306122448,0.9756921054309492,0.9750542014318354,0.6846734787647885,0.7543259599409415
cassette_player_0101.npz,2,2,2,2,1,1,1,0.10436724015048071,0.12360912385659704,0.9458163265306121,0.9317346938775509,0.9592315997616453,0.9475657009172394,0.7400436810366725,0.7383638205935054
cassette_player_0102.npz,2,2,2,2,1,1,1,0.0830977270728821,0.10007665176907089,0.8779591836734694,0.7979591836734693,0.9829126948224817,0.971491655371427,0.6789370518495159,0.6800860330805307
cassette_player_0103.npz,2,2,2,2,1,1,1,0.08901129057540445,0.13220002214698232,0.8862244897959184,0.735,0.9803889873535611,0.9542853704570724,0.7103528480066623,0.6361290836626073
cassette_player_0104.npz,2,2,2,2,1,1,1,0.07019699184132552,0.1162651995717209,0.7995918367346939,0.7599999999999999,0.9825557453702106,0.9528654271640722,0.6986962491367796,0.637957770534966
cassette_player_0105.npz,2,2,2,2,1,1,1,0.1003927858407076,0.09933463043896894,0.9588775510204081,0.9634656647781842,0.9736092863204946,0.9839096893092808,0.7696051420839978,0.8447193332423233
cassette_player_0106.npz,2,2,2,2,1,1,1,0.11426456307894159,0.11760424770968593,0.8527551020408163,0.8711224489795918,0.9791331095460393,0.9723308764515532,0.7208411268471681,0.7203041265078673
cassette_player_0107.npz,2,2,2,2,1,1,1,0.08249362087359818,0.1346851252692182,0.9251020408163265,0.8939795918367346,0.9786717975223682,0.9664703318974494,0.7164216652833798,0.710016340983805
cassette_player_0108.npz,2,2,2,2,1,1,1,0.1047862458753199,0.07768291203458065,0.7566326530612244,0.8413265306122448,0.9661440095944538,0.9795059434597502,0.6376625963387157,0.7127181769702412
cassette_player_0109.npz,2,2,2,2,1,1,1,0.0748787527992971,0.0929346687387338,0.9685714285714284,0.9230612244897958,0.9844020466158063,0.9797392844924295,0.7873756486792942,0.7386608020999541
cassette_player_0110.npz,2,2,2,2,1,1,1,0.12101127519444178,0.14951827327582864,0.681734693877551,0.1911224489795918,0.9522195342803595,0.9254622251070678,0.5641752777130196,0.4023864982683735
cassette_player_0111.npz,2,2,2,2,1,1,1,0.17115121731935204,0.15672738688026103,0.9307165054858542,0.9054237828079331,0.9585095543819949,0.95728466525745,0.7973784523741594,0.7171818291451119
cassette_player_0112.npz,2,2,2,2,1,1,1,0.10676935023166068,0.17128464689046605,0.7574489795918365,0.4483787853189944,0.9649852809996733,0.9141287699627423,0.5894553384555751,0.48267346934521493
cassette_player_0113.npz,2,2,2,7,1,1,0,0.16610997106566255,0.3321946838813854,0.830431479704751,0.18373909264533597,0.925926808221817,0.7977189620420012,0.6349328672838933,0.4423126761996272
cassette_player_0114.npz,2,2,2,2,1,1,1,0.09841479605598767,0.106980325349781,0.8463265306122448,0.7748979591836733,0.9688752757827913,0.9547699978005949,0.6984892219772993,0.5874774853283509
cassette_player_0115.npz,2,2,2,2,1,1,1,0.18228399378018298,0.1694394999572903,0.5494897959183673,0.6777551020408162,0.9117053487974865,0.918963977793343,0.498156122533418,0.5511092518443119
cassette_player_0116.npz,2,2,2,2,1,1,1,0.16508297293840898,0.2122874458177227,0.8347661932867623,0.6350672213092312,0.9308192924625263,0.9049227804238102,0.6444895095667307,0.5948785991753809
cassette_player_0117.npz,2,2,2,2,1,1,1,0.11235726510996462,0.15948895561242968,0.9476530612244898,0.8851020408163265,0.9626586273362819,0.928339955114935,0.7576819359869575,0.6984403522243982
cassette_player_0118.npz,2,2,2,2,1,1,1,0.09349669885291151,0.0855632949366615,0.6889795918367345,0.7137755102040816,0.9719822989803778,0.9771589388695505,0.5570258591253671,0.5958056805260573
cassette_player_0119.npz,2,2,2,2,1,1,1,0.08550461579929594,0.1040870270029969,0.7372448979591836,0.6961224489795917,0.9762703780556005,0.9622942000126058,0.5931481400095665,0.6270908997651192
cassette_player_0120.npz,2,2,2,2,1,1,1,0.12232269957653065,0.16983172108428288,0.9225510204081632,0.8149999999999998,0.9629949439411636,0.9394104850955588,0.7846506687390077,0.6839072220847162
cassette_player_0121.npz,2,2,2,2,1,1,1,0.08904123426926155,0.09924031373141652,0.8532653061224488,0.7844897959183673,0.9746333897602396,0.9685265884060255,0.6480162817861296,0.58765070889789
cassette_player_0122.npz,2,2,2,2,1,1,1,0.09943285480378289,0.12818759740965827,0.7874489795918366,0.6731632653061224,0.9658007700865466,0.9419751949781534,0.595057343660903,0.5517294423952754
cassette_player_0123.npz,2,2,2,2,1,1,1,0.1687435626916293,0.17128296327042591,0.8110204081632651,0.7916326530612245,0.9490934415599814,0.9447104922733862,0.6401797343919735,0.6415388680011831
cassette_player_0124.npz,2,2,2,2,1,1,1,0.12506955497636105,0.11836858969348642,0.8621428571428571,0.7588775510204081,0.9517800715288665,0.9569720747601885,0.7055725281125701,0.6184929450676342
cassette_player_0125.npz,2,2,2,2,1,1,1,0.11078279336230315,0.09485690930213853,0.8886734693877552,0.908673469387755,0.9629088941903701,0.9676518724103915,0.6541538200532258,0.6817236758685679
cassette_player_0126.npz,2,2,2,2,1,1,1,0.09916209295772418,0.12183921995326667,0.5957142857142856,0.44653061224489793,0.9680271087406933,0.9481005658834218,0.5449551411110909,0.458611328473103
cassette_player_0127.npz,2,2,2,2,1,1,1,0.08142501110856297,0.10059897029795656,0.9469387755102039,0.8997959183673468,0.9851884241187037,0.9680852626393666,0.7951657073449168,0.7452583912258495
cassette_player_0128.npz,2,2,2,2,1,1,1,0.11498903867286547,0.10824912618361003,0.8125510204081631,0.8335714285714285,0.9593511140896082,0.9651828297901253,0.6370630814585844,0.6779157332633503
cassette_player_0129.npz,2,2,2,2,1,1,1,0.12760068943176472,0.22477838604723033,0.6373469387755102,0.7252870866381003,0.9532909725768692,0.8980413162482586,0.5699430196927215,0.5841940007356806
cassette_player_0130.npz,2,2,2,2,1,1,1,0.12375216828055763,0.10893891874053041,0.7272448979591836,0.7531632653061223,0.9565009674120977,0.9672491428764542,0.6066168762461575,0.6468850342690338
cassette_player_0131.npz,2,2,2,2,1,1,1,0.09277191931356966,0.09177471394239377,0.9397959183673469,0.9443877551020408,0.9724519456069192,0.9711839270329184,0.7204264003471448,0.7286233717325403
cassette_player_0132.npz,2,2,2,2,1,1,1,0.10984772595897896,0.14706431196949463,0.8903061224489794,0.8116326530612243,0.9596994633525008,0.9327633889865692,0.6869344097311301,0.6084769291650824
cassette_player_0133.npz,2,2,2,2,1,1,1,0.09393151637731095,0.13952259807978612,0.9289795918367346,0.8193877551020408,0.9718564980053145,0.934867885761616,0.7764691324744136,0.6285650939553344
cassette_player_0134.npz,2,2,2,2,1,1,1,0.09336216202610456,0.07710763213581406,0.9042857142857142,0.9346938775510203,0.9735217003166196,0.9876579843929999,0.6986474647031129,0.7796655956573969
cassette_player_0135.npz,2,2,2,2,1,1,1,0.08451414648904011,0.07352764314161862,0.875408163265306,0.9083673469387754,0.9796819388442778,0.9868935107281278,0.7481659017442912,0.7272738362934021
cassette_player_0136.npz,2,2,2,2,1,1,1,0.1595937449435124,0.15492581116242501,0.8335714285714285,0.8291836734693877,0.9420661119141113,0.948876044186677,0.6421766698805202,0.6282218408621998
cassette_player_0137.npz,2,2,2,2,1,1,1,0.09979099631296079,0.12228269625253262,0.8181632653061224,0.7182653061224489,0.9662368063663308,0.9548024540847927,0.6274484429028329,0.5669060767435712
cassette_player_0138.npz,2,2,2,2,1,1,1,0.08372731180645555,0.07638302554169851,0.9309183673469387,0.9251020408163265,0.9781181706524982,0.9854294998098253,0.7303312185053011,0.7326655118318308
cassette_player_0139.npz,2,2,2,2,1,1,1,0.1399445460279001,0.14686765260807166,0.8255102040816326,0.768877551020408,0.9353341037907827,0.9412305862167389,0.6297862751633244,0.6067618934426912
cassette_player_0140.npz,2,2,2,2,1,1,1,0.14756587863222498,0.1300637082985456,0.5080612244897958,0.5218367346938775,0.9280620493130234,0.9415337794136103,0.5070868592809917,0.5041810292113178
cassette_player_0141.npz,2,2,2,2,1,1,1,0.10375786451771107,0.1355219616018029,0.8613265306122447,0.8562244897959184,0.9785054448994249,0.9597227206485353,0.7109549527405243,0.6861503156847459
